,screenName,description,location,text,Unnamed: 0
52,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Former Vice President Mike Pence: ""Let me just say that it was a great honor for me to be a part of the Trump-Pence administration ... But in the end, our administration did not end well."" https://t.co/DUnM76uKne https://t.co/eEXIdpH4qI",201.0
53,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Former Vice President Mike Pence: ""Let me just say that it was a great honor for me to be a part of the Trump-Pence administration ... But in the end, our administration did not end well."" https://t.co/DUnM76uKne https://t.co/eEXIdpH4qI",201.0
54,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Ivanka Trump, one of former President Donald Trump’s top advisers in the White House, announced that she doesn’t plan to be involved in her father’s campaign for president. CNN’s @KateBennett_DC has more. Watch: https://t.co/yAgoBYLhUp",202.0
55,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Ivanka Trump, one of former President Donald Trump’s top advisers in the White House, announced that she doesn’t plan to be involved in her father’s campaign for president. CNN’s @KateBennett_DC has more. Watch: https://t.co/yAgoBYLhUp",202.0
56,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Ivanka Trump, one of former President Donald Trump’s top advisers in the White House, announced that she doesn’t plan to be involved in her father’s campaign for president. CNN’s @KateBennett_DC has more. Watch: https://t.co/yAgoBYLhUp",202.0
57,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN's @jeffzeleny, @jamiegangel, and @niacnn discuss with @wolfblitzer Republicans winning the House and the implications a divided Congress could have for US politics. https://t.co/dXQzNxbA8b",206.0
58,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN's @jeffzeleny, @jamiegangel, and @niacnn discuss with @wolfblitzer Republicans winning the House and the implications a divided Congress could have for US politics. https://t.co/dXQzNxbA8b",206.0
59,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Former Vice President Mike Pence joins @JakeTapper for a live CNN Town Hall. Hear their conversation tonight at 9 p.m. ET https://t.co/EW8LKEUcQ3,207.0
60,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Former Vice President Mike Pence is set to participate in a CNN town hall at 9 p.m. ET, the day after Donald Trump announced his entrance into the 2024 presidential race. https://t.co/VAbUtQrcK7",208.0
61,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Former Vice President Mike Pence is set to participate in a CNN town hall at 9 p.m. ET, the day after Donald Trump announced his entrance into the 2024 presidential race. https://t.co/VAbUtQrcK7",208.0
62,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Republicans will win the House of Representatives, CNN projects, in a victory that will fall short of their hopes of a “red wave” but thwart President Joe Biden’s domestic agenda and will likely subject his White House to relentless investigations. https://t.co/0LjPuy27BD https://t.co/hmCEmud8BH",213.0
63,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Republicans will win the House of Representatives, CNN projects, in a victory that will fall short of their hopes of a “red wave” but thwart President Joe Biden’s domestic agenda and will likely subject his White House to relentless investigations. https://t.co/0LjPuy27BD https://t.co/hmCEmud8BH",213.0
64,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Republicans will win the House of Representatives, CNN projects, in a victory that will fall short of their hopes of a “red wave” but thwart President Joe Biden’s domestic agenda and will likely subject his White House to relentless investigations. https://t.co/0LjPuy27BD https://t.co/hmCEmud8BH",213.0
65,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Republicans will win the House of Representatives, CNN projects, in a victory that will fall short of their hopes of a “red wave” but thwart President Joe Biden’s domestic agenda and will likely subject his White House to relentless investigations. https://t.co/0LjPuy27BD https://t.co/hmCEmud8BH",213.0
66,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN's @jaketapper talks with CNN legal analyst Elie Honig and New York Times reporter Maggie Haberman about the reaction to Trump's third bid for the presidency, and how his campaign could affect the multitude of legal challenges facing Trump. Watch: https://t.co/yvKyLZqGxB",215.0
67,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CNN's @jaketapper talks with CNN legal analyst Elie Honig and New York Times reporter Maggie Haberman about the reaction to Trump's third bid for the presidency, and how his campaign could affect the multitude of legal challenges facing Trump. Watch: https://t.co/yvKyLZqGxB",215.0
68,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"JUST IN: Republicans will control the House, CNN projects. It's not the red wave Republicans had envisioned, but it will allow the party to launch investigations into the Biden administration and block his agenda. https://t.co/fcwG2qvjJ7 https://t.co/RB5FG18UuG",216.0
69,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"JUST IN: Republicans will control the House, CNN projects. It's not the red wave Republicans had envisioned, but it will allow the party to launch investigations into the Biden administration and block his agenda. https://t.co/fcwG2qvjJ7 https://t.co/RB5FG18UuG",216.0
70,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,No one in American politics brings Democrats — and fed-up conservatives — together quite like Donald Trump. https://t.co/8hD88nBMM7,218.0
71,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,No one in American politics brings Democrats — and fed-up conservatives — together quite like Donald Trump. https://t.co/8hD88nBMM7,218.0
72,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,No one in American politics brings Democrats — and fed-up conservatives — together quite like Donald Trump. https://t.co/8hD88nBMM7,218.0
73,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The Atlanta-area prosecutor investigating Donald Trump and his allies has hit a roadblock in her effort to gain testimony from some of the Georgia Republicans who signed on as fake electors. https://t.co/xzmkS3GuYs,219.0
74,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The Atlanta-area prosecutor investigating Donald Trump and his allies has hit a roadblock in her effort to gain testimony from some of the Georgia Republicans who signed on as fake electors. https://t.co/xzmkS3GuYs,219.0
75,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Former Vice President Mike Pence shares his thoughts on democracy and his vision for the Republican Party in a new CNN town hall. Join him and host, @JakeTapper tonight at 9 p.m. ET https://t.co/8gBHva98Bj",230.0
76,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"If Donald Trump wins the 2024 presidential election, he will become only the second person to serve two nonconsecutive terms as commander-in-chief https://t.co/kyZUFeNAZ6 https://t.co/Jzdeva2zMw",254.0
77,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"If Donald Trump wins the 2024 presidential election, he will become only the second person to serve two nonconsecutive terms as commander-in-chief https://t.co/kyZUFeNAZ6 https://t.co/Jzdeva2zMw",254.0
78,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"CIA Director Bill Burns traveled to Kyiv to meet with Ukrainian President Volodymyr Zelensky and his intelligence counterparts on Tuesday, according to a US official https://t.co/N0mMM8eqwf",258.0
79,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"See why @MichelleObama, Amal Clooney and @MelindaGates are teaming up to empower girls worldwide. @SaraSidnerCNN hosts Michelle Obama’s Mission Sunday at 8 p.m. ET/PT https://t.co/hViU3EXKQA",261.0
80,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Ivanka Trump has announced that she doesn’t plan to be involved in former President Donald Trump’s campaign https://t.co/xYB6f0XzcE,267.0
81,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Ivanka Trump has announced that she doesn’t plan to be involved in former President Donald Trump’s campaign https://t.co/xYB6f0XzcE,267.0
82,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,How to watch CNN’s town hall with former Vice President Mike Pence https://t.co/dDZzldiFYm,278.0
83,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,New York Times reporter @maggieNYT discusses former President Donald Trump's 2024 announcement speech. Watch: https://t.co/ImjfAs11Ym,279.0
84,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,New York Times reporter @maggieNYT discusses former President Donald Trump's 2024 announcement speech. Watch: https://t.co/ImjfAs11Ym,279.0
85,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,CNN's @ddale8 fact-checks the statements made by former President Donald Trump during his 2024 presidential bid announcement. Watch here: https://t.co/qK43sPqAYj,280.0
86,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,CNN's @ddale8 fact-checks the statements made by former President Donald Trump during his 2024 presidential bid announcement. Watch here: https://t.co/qK43sPqAYj,280.0
87,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,This is how Donald Trump’s war chest might benefit his presidential campaign https://t.co/eRSHESEt7K,290.0
